date,AWND,PRCP,TMAX,TMIN
2019-01-01,5.8,0.0,55.0,36.0
2019-01-02,4.0,0.0,57.0,33.0
2019-01-03,2.7,0.0,58.0,34.0
2019-01-04,3.4,0.0,62.0,35.0
2019-01-05,13.2,0.1,56.0,46.0
2019-01-06,12.8,0.79,59.0,43.0
2019-01-07,5.8,0.0,62.0,49.0
2019-01-08,7.8,0.02,61.0,51.0
2019-01-09,7.8,0.11,61.0,50.0
2019-01-10,3.1,0.0,62.0,43.0
2019-01-11,9.6,0.04,64.0,45.0
2019-01-12,6.5,0.0,64.0,47.0
2019-01-13,6.3,0.0,62.0,43.0
2019-01-14,8.1,0.08,57.0,48.0
2019-01-15,13.4,0.21,57.0,51.0
2019-01-16,17.4,1.02,61.0,54.0
2019-01-17,6.5,0.05,60.0,52.0
2019-01-18,2.7,0.0,64.0,50.0
2019-01-19,3.4,0.0,69.0,49.0
2019-01-20,6.9,0.21,65.0,47.0
2019-01-21,6.5,0.01,56.0,43.0
2019-01-22,5.6,0.0,59.0,41.0
2019-01-23,3.1,0.0,61.0,37.0
2019-01-24,5.4,0.0,64.0,40.0
2019-01-25,2.9,0.0,66.0,39.0
2019-01-26,1.8,0.0,65.0,38.0
2019-01-27,2.2,0.0,66.0,43.0
2019-01-28,2.9,0.0,65.0,49.0
2019-01-29,4.3,0.01,64.0,48.0
2019-01-30,3.4,0.0,66.0,51.0
2019-01-31,4.0,0.24,63.0,50.0
2019-02-01,13.9,0.06,59.0,52.0
2019-02-02,17.7,0.91,59.0,50.0
2019-02-03,9.6,0.15,59.0,48.0
2019-02-04,7.4,0.85,56.0,42.0
2019-02-05,5.4,0.04,50.0,37.0
2019-02-06,4.9,0.0,55.0,34.0
2019-02-07,5.1,0.0,57.0,35.0
2019-02-08,8.3,0.25,53.0,42.0
2019-02-09,7.6,0.32,56.0,36.0
2019-02-10,7.4,0.32,51.0,39.0
2019-02-11,4.9,0.0,55.0,35.0
2019-02-12,7.6,0.0,55.0,37.0
2019-02-13,19.7,0.52,63.0,42.0
2019-02-14,9.6,0.99,62.0,48.0
2019-02-15,6.5,0.33,53.0,42.0
2019-02-16,7.8,0.29,53.0,42.0
2019-02-17,8.5,0.26,53.0,39.0
2019-02-18,5.8,0.0,55.0,34.0
2019-02-19,5.6,0.0,56.0,33.0
2019-02-20,13.0,0.0,56.0,45.0
2019-02-21,13.0,0.0,56.0,40.0
2019-02-22,5.8,0.0,56.0,35.0
2019-02-23,4.7,0.0,58.0,33.0
2019-02-24,4.3,0.0,60.0,43.0
2019-02-25,10.7,0.0,57.0,47.0
2019-02-26,15.7,0.05,60.0,52.0
2019-02-27,12.8,0.21,64.0,51.0
2019-02-28,5.6,0.06,59.0,48.0
2019-03-01,1.3,0.0,59.0,44.0
2019-03-02,8.3,0.57,65.0,51.0
2019-03-03,5.4,0.08,63.0,51.0
2019-03-04,4.7,0.0,58.0,49.0
2019-03-05,9.6,0.12,59.0,50.0
2019-03-06,13.0,0.54,62.0,53.0
2019-03-07,5.1,0.05,55.0,46.0
2019-03-08,7.4,0.01,56.0,41.0
2019-03-09,11.6,0.06,53.0,41.0
2019-03-10,9.4,0.04,58.0,44.0
2019-03-11,5.6,0.0,63.0,40.0
2019-03-12,10.7,0.0,61.0,39.0
2019-03-13,10.5,0.0,61.0,43.0
2019-03-14,7.2,0.0,65.0,39.0
2019-03-15,4.7,0.0,68.0,39.0
2019-03-16,4.9,0.0,71.0,42.0
2019-03-17,3.1,0.0,74.0,44.0
2019-03-18,3.6,0.0,78.0,47.0
2019-03-19,6.5,0.06,72.0,50.0
2019-03-20,7.8,0.26,64.0,46.0
2019-03-21,5.8,0.0,63.0,43.0
2019-03-22,8.5,0.17,59.0,45.0
2019-03-23,8.3,0.28,62.0,46.0
2019-03-24,4.7,0.0,67.0,41.0
2019-03-25,8.7,0.29,68.0,48.0
2019-03-26,5.6,0.05,67.0,51.0
2019-03-27,10.7,0.22,64.0,49.0
2019-03-28,7.2,0.01,65.0,45.0
2019-03-29,7.4,0.0,64.0,45.0
2019-03-30,6.3,0.0,68.0,45.0
2019-03-31,5.1,0.0,75.0,44.0
2019-04-01,4.9,0.03,65.0,50.0
2019-04-02,6.7,0.05,67.0,52.0
2019-04-03,5.8,0.0,63.0,52.0
2019-04-04,8.7,0.0,62.0,52.0
2019-04-05,7.2,0.04,65.0,52.0
2019-04-06,7.8,0.0,69.0,52.0
2019-04-07,7.2,0.0,75.0,53.0
2019-04-08,7.4,0.0,75.0,56.0
2019-04-09,15.0,0.0,66.0,52.0
2019-04-10,12.1,0.0,69.0,48.0
2019-04-11,9.4,0.0,64.0,47.0
2019-04-12,7.8,0.0,70.0,47.0
2019-04-13,6.0,0.0,76.0,48.0
2019-04-14,6.9,0.0,66.0,48.0
2019-04-15,5.1,0.04,67.0,49.0
2019-04-16,8.9,0.04,66.0,50.0
2019-04-17,6.3,0.0,74.0,47.0
2019-04-18,4.9,0.0,82.0,50.0
2019-04-19,6.3,0.0,76.0,55.0
2019-04-20,9.4,0.0,65.0,52.0
2019-04-21,7.4,0.0,71.0,47.0
2019-04-22,6.3,0.0,82.0,49.0
2019-04-23,4.5,0.0,88.0,50.0
2019-04-24,5.4,0.0,89.0,59.0
2019-04-25,6.3,0.0,78.0,54.0
2019-04-26,4.7,0.0,80.0,51.0
2019-04-27,8.5,0.0,75.0,52.0
2019-04-28,8.7,0.0,72.0,51.0
2019-04-29,10.7,0.0,70.0,51.0
2019-04-30,10.5,0.0,70.0,53.0
2019-05-01,6.9,0.0,75.0,48.0
2019-05-02,6.3,0.0,76.0,49.0
2019-05-03,6.7,0.0,76.0,51.0
2019-05-04,6.9,0.0,70.0,50.0
2019-05-05,7.2,0.01,67.0,53.0
2019-05-06,5.6,0.02,69.0,53.0
2019-05-07,7.6,0.0,70.0,56.0
2019-05-08,8.1,0.0,74.0,56.0
2019-05-09,6.5,0.0,69.0,57.0
2019-05-10,7.8,0.0,75.0,56.0
2019-05-11,7.6,0.0,72.0,55.0
2019-05-12,6.7,0.0,72.0,54.0
2019-05-13,7.8,0.0,72.0,52.0
2019-05-14,6.7,0.0,68.0,56.0
2019-05-15,11.0,0.36,69.0,53.0
2019-05-16,8.3,0.11,62.0,51.0
2019-05-17,7.6,0.0,66.0,50.0
2019-05-18,9.8,0.26,60.0,45.0
2019-05-19,4.9,0.47,62.0,48.0
2019-05-20,6.0,0.0,66.0,48.0
2019-05-21,11.4,0.14,62.0,50.0
2019-05-22,10.5,0.01,72.0,53.0
2019-05-23,9.4,0.0,74.0,54.0
2019-05-24,8.5,0.0,72.0,55.0
2019-05-25,7.6,0.0,71.0,55.0
2019-05-26,8.9,0.06,63.0,53.0
2019-05-27,6.5,0.0,66.0,51.0
2019-05-28,7.2,0.0,73.0,54.0
2019-05-29,8.1,0.0,76.0,53.0
2019-05-30,6.9,0.0,70.0,55.0
2019-05-31,6.5,0.0,78.0,55.0
2019-06-01,6.7,0.0,81.0,56.0
2019-06-02,9.6,0.0,77.0,56.0
2019-06-03,6.3,0.0,78.0,57.0
2019-06-04,5.6,0.0,86.0,57.0
2019-06-05,6.5,0.0,84.0,58.0
2019-06-06,8.1,0.0,75.0,55.0
2019-06-07,8.9,0.0,75.0,51.0
2019-06-08,8.1,0.0,85.0,54.0
2019-06-09,4.0,0.0,93.0,59.0
2019-06-10,4.9,0.0,100.0,67.0
2019-06-11,5.8,0.0,99.0,67.0
2019-06-12,6.7,0.0,95.0,
2019-06-13,7.8,0.0,81.0,59.0
2019-06-14,7.2,0.0,77.0,56.0
2019-06-15,7.8,0.0,70.0,57.0
2019-06-16,6.5,0.0,73.0,57.0
2019-06-17,9.2,0.0,81.0,54.0
2019-06-18,7.6,0.0,80.0,58.0
2019-06-19,9.2,0.0,79.0,58.0
2019-06-20,10.5,0.0,78.0,59.0
2019-06-21,8.5,0.0,79.0,56.0
2019-06-22,7.4,0.0,88.0,56.0
2019-06-23,6.5,0.0,89.0,60.0
2019-06-24,6.9,0.0,84.0,58.0
2019-06-25,8.3,0.0,81.0,56.0
2019-06-26,9.6,0.0,73.0,57.0
2019-06-27,10.7,0.0,74.0,55.0
2019-06-28,6.5,0.0,77.0,56.0
2019-06-29,6.5,0.0,76.0,53.0
2019-06-30,7.8,0.0,76.0,55.0
2019-07-01,6.9,0.0,77.0,56.0
2019-07-02,6.7,0.0,76.0,56.0
2019-07-03,7.8,0.0,78.0,56.0
2019-07-04,7.8,0.0,78.0,55.0
2019-07-05,7.2,0.0,82.0,55.0
2019-07-06,6.0,0.0,82.0,54.0
2019-07-07,8.1,0.0,78.0,56.0
2019-07-08,9.2,0.0,72.0,56.0
2019-07-09,8.7,0.0,75.0,56.0
2019-07-10,7.8,0.0,77.0,63.0
2019-07-11,8.1,0.0,80.0,60.0
2019-07-12,6.7,0.0,80.0,59.0
2019-07-13,6.5,0.0,78.0,56.0
2019-07-14,6.5,0.0,78.0,58.0
2019-07-15,7.8,0.0,85.0,61.0
2019-07-16,6.9,0.0,84.0,59.0
2019-07-17,9.4,0.0,85.0,58.0
2019-07-18,9.6,0.0,84.0,57.0
2019-07-19,11.2,0.0,84.0,59.0
2019-07-20,7.8,0.0,79.0,60.0
2019-07-21,7.8,0.0,82.0,59.0
2019-07-22,6.0,0.0,86.0,61.0
2019-07-23,7.6,0.0,81.0,61.0
2019-07-24,6.3,0.0,92.0,61.0
2019-07-25,7.2,0.0,86.0,63.0
2019-07-26,7.2,0.0,81.0,58.0
2019-07-27,5.8,0.0,89.0,58.0
2019-07-28,6.9,0.0,88.0,62.0
2019-07-29,9.6,0.0,80.0,57.0
2019-07-30,6.7,0.0,78.0,57.0
2019-07-31,8.3,0.0,84.0,57.0
2019-08-01,9.2,0.0,76.0,56.0
2019-08-02,7.6,0.0,80.0,56.0
2019-08-03,6.5,0.0,85.0,60.0
2019-08-04,7.4,0.0,84.0,63.0
2019-08-05,5.8,0.0,87.0,62.0
2019-08-06,6.7,0.0,86.0,60.0
2019-08-07,7.8,0.0,78.0,59.0
2019-08-08,7.4,0.0,77.0,59.0
2019-08-09,7.6,0.0,81.0,60.0
2019-08-10,8.9,0.0,81.0,64.0
2019-08-11,8.7,0.0,85.0,61.0
2019-08-12,7.2,0.0,91.0,60.0
2019-08-13,5.8,0.0,91.0,61.0
2019-08-14,5.4,0.0,98.0,65.0
2019-08-15,5.8,0.0,99.0,67.0
2019-08-16,8.3,0.0,95.0,64.0
2019-08-17,12.3,0.0,84.0,60.0
2019-08-18,12.3,0.0,79.0,60.0
2019-08-19,8.1,0.0,78.0,59.0
2019-08-20,9.2,0.0,76.0,61.0
2019-08-21,6.9,0.0,85.0,58.0
2019-08-22,6.7,0.0,88.0,64.0
2019-08-23,7.4,0.0,84.0,63.0
2019-08-24,7.4,0.0,79.0,61.0
2019-08-25,6.7,0.0,84.0,61.0
2019-08-26,6.3,0.0,91.0,60.0
2019-08-27,6.5,0.0,87.0,61.0
2019-08-28,7.6,0.0,78.0,61.0
2019-08-29,8.1,0.0,80.0,66.0
2019-08-30,5.6,0.0,80.0,60.0
2019-08-31,4.9,0.0,90.0,59.0
2019-09-01,6.3,0.0,89.0,62.0
2019-09-02,7.6,0.0,81.0,62.0
2019-09-03,6.9,0.0,80.0,60.0
2019-09-04,6.9,0.0,85.0,61.0
2019-09-05,8.7,0.0,76.0,60.0
2019-09-06,7.6,0.0,76.0,60.0
2019-09-07,8.5,0.0,72.0,59.0
2019-09-08,6.9,0.0,77.0,55.0
2019-09-09,7.6,0.0,78.0,56.0
2019-09-10,6.7,0.0,77.0,56.0
2019-09-11,5.8,0.0,85.0,56.0
2019-09-12,5.6,0.0,92.0,58.0
2019-09-13,5.6,0.0,96.0,61.0
2019-09-14,7.2,0.0,87.0,60.0
2019-09-15,7.6,0.0,78.0,58.0
2019-09-16,8.7,0.13,74.0,60.0
2019-09-17,6.9,0.0,78.0,55.0
2019-09-18,7.6,0.0,76.0,58.0
2019-09-19,6.0,0.0,78.0,56.0
2019-09-20,6.0,0.0,84.0,55.0
2019-09-21,5.8,0.0,87.0,58.0
2019-09-22,5.4,0.0,83.0,58.0
2019-09-23,6.5,0.0,84.0,59.0
2019-09-24,5.6,0.0,95.0,59.0
2019-09-25,4.5,0.0,99.0,64.0
2019-09-26,13.6,0.0,83.0,67.0
2019-09-27,10.3,0.0,76.0,56.0
2019-09-28,10.3,0.0,70.0,51.0
2019-09-29,7.2,0.0,69.0,47.0
2019-09-30,8.3,0.0,68.0,51.0
2019-10-01,5.8,0.0,71.0,45.0
2019-10-02,6.3,0.0,77.0,47.0
2019-10-03,5.8,0.0,74.0,48.0
2019-10-04,6.0,0.0,75.0,46.0
2019-10-05,4.9,0.0,80.0,48.0
2019-10-06,3.1,0.0,86.0,51.0
2019-10-07,4.7,0.0,88.0,56.0
2019-10-08,4.3,0.0,88.0,54.0
2019-10-09,7.4,0.0,74.0,53.0
2019-10-10,6.0,0.0,79.0,53.0
2019-10-11,3.1,0.0,81.0,49.0
2019-10-12,4.7,0.0,79.0,48.0
2019-10-13,4.7,0.0,75.0,49.0
2019-10-14,4.5,0.0,74.0,46.0
2019-10-15,3.8,0.0,72.0,48.0
2019-10-16,4.0,0.0,70.0,49.0
2019-10-17,10.5,0.01,70.0,54.0
2019-10-18,5.4,0.0,71.0,47.0
2019-10-19,5.4,0.0,73.0,46.0
2019-10-20,6.0,0.0,74.0,52.0
2019-10-21,4.7,0.0,83.0,51.0
2019-10-22,5.1,0.0,86.0,53.0
2019-10-23,3.4,0.0,85.0,56.0
2019-10-24,2.7,0.0,90.0,55.0
2019-10-25,4.5,0.0,89.0,56.0
2019-10-26,4.5,0.0,82.0,53.0
2019-10-27,12.3,0.0,71.0,53.0
2019-10-28,4.7,0.0,72.0,45.0
2019-10-29,5.4,0.0,74.0,43.0
2019-10-30,3.6,0.0,71.0,42.0
2019-10-31,3.6,0.0,73.0,42.0
2019-11-01,4.0,0.0,74.0,41.0
2019-11-02,2.7,0.0,76.0,41.0
2019-11-03,2.9,0.0,78.0,43.0
2019-11-04,2.9,0.0,75.0,47.0
2019-11-05,2.9,0.0,73.0,46.0
2019-11-06,2.9,0.0,67.0,49.0
2019-11-07,3.1,0.0,67.0,50.0
2019-11-08,2.9,0.0,69.0,51.0
2019-11-09,3.8,0.0,67.0,50.0
2019-11-10,3.4,0.0,70.0,50.0
2019-11-11,1.6,0.0,78.0,47.0
2019-11-12,2.2,0.0,75.0,48.0
2019-11-13,2.7,0.0,68.0,51.0
2019-11-14,7.6,0.0,67.0,52.0
2019-11-15,7.4,0.0,68.0,56.0
2019-11-16,2.2,0.0,71.0,53.0
2019-11-17,1.6,0.0,74.0,48.0
2019-11-18,2.9,0.0,75.0,48.0
2019-11-19,7.4,0.05,67.0,52.0
2019-11-20,5.8,0.0,69.0,48.0
2019-11-21,4.9,0.0,66.0,45.0
2019-11-22,3.6,0.0,66.0,43.0
2019-11-23,2.9,0.0,69.0,43.0
2019-11-24,4.0,0.0,69.0,42.0
2019-11-25,9.6,0.0,65.0,41.0
2019-11-26,8.5,0.45,55.0,39.0
2019-11-27,6.0,0.38,50.0,41.0
2019-11-28,4.9,0.0,50.0,36.0
2019-11-29,4.9,0.05,54.0,36.0
2019-11-30,20.1,0.06,52.0,41.0
2019-12-01,25.1,0.04,56.0,52.0
2019-12-02,13.9,0.27,59.0,51.0
2019-12-03,1.8,0.01,61.0,48.0
2019-12-04,3.1,0.46,59.0,53.0
2019-12-05,3.4,0.0,64.0,46.0
2019-12-06,13.4,0.01,68.0,52.0
2019-12-07,11.4,0.43,65.0,57.0
2019-12-08,5.4,0.05,62.0,54.0
2019-12-09,4.5,0.0,58.0,52.0
2019-12-10,4.5,0.05,62.0,48.0
2019-12-11,8.9,0.0,64.0,54.0
2019-12-12,7.2,0.0,70.0,59.0
2019-12-13,4.5,0.01,63.0,56.0
2019-12-14,8.1,0.04,58.0,48.0
2019-12-15,5.8,0.0,57.0,42.0
2019-12-16,3.1,0.0,59.0,39.0
2019-12-17,3.8,0.0,61.0,40.0
2019-12-18,10.5,0.1,58.0,50.0
2019-12-19,4.0,0.0,63.0,48.0
2019-12-20,1.6,0.0,65.0,45.0
2019-12-21,6.3,0.0,60.0,44.0
2019-12-22,9.8,0.23,57.0,44.0
2019-12-23,3.8,0.0,54.0,38.0
2019-12-24,4.9,0.01,52.0,40.0
2019-12-25,10.7,0.07,54.0,46.0
2019-12-26,7.8,0.0,57.0,41.0
2019-12-27,3.8,0.0,57.0,34.0
2019-12-28,2.9,0.0,61.0,34.0
2019-12-29,6.3,0.24,56.0,42.0
2019-12-30,4.0,0.0,59.0,44.0
2019-12-31,3.1,0.0,64.0,38.0
2020-01-01,6.5,0.0,60.0,42.0
2020-01-02,4.5,0.0,61.0,45.0
2020-01-03,2.5,0.0,68.0,41.0
2020-01-04,7.4,0.0,61.0,45.0
2020-01-05,5.6,0.0,58.0,40.0
2020-01-06,4.7,0.0,62.0,39.0
2020-01-07,4.5,0.0,58.0,37.0
2020-01-08,5.1,0.0,57.0,46.0
2020-01-09,8.7,0.07,57.0,43.0
2020-01-10,3.8,0.0,61.0,37.0
2020-01-11,5.8,0.01,57.0,42.0
2020-01-12,4.0,0.0,55.0,37.0
2020-01-13,3.8,0.03,57.0,40.0
2020-01-14,5.8,0.07,55.0,40.0
2020-01-15,3.8,0.0,54.0,35.0
2020-01-16,11.9,0.49,50.0,42.0
2020-01-17,3.8,0.01,56.0,38.0
2020-01-18,1.3,0.0,56.0,39.0
2020-01-19,2.5,0.0,54.0,37.0
2020-01-20,3.4,0.0,58.0,44.0
2020-01-21,8.5,0.0,60.0,46.0
2020-01-22,2.5,0.0,63.0,48.0
2020-01-23,2.2,0.0,63.0,45.0
2020-01-24,4.0,0.0,65.0,45.0
2020-01-25,4.0,0.0,66.0,52.0
2020-01-26,6.0,0.11,62.0,48.0
2020-01-27,4.0,0.0,61.0,42.0
2020-01-28,4.5,0.01,62.0,48.0
2020-01-29,7.4,0.0,62.0,
2020-01-30,3.4,0.0,63.0,43.0
2020-01-31,2.0,0.0,69.0,44.0
2020-02-01,2.2,0.0,67.0,43.0
2020-02-02,14.1,0.0,57.0,42.0
2020-02-03,7.2,0.0,56.0,37.0
2020-02-04,8.1,0.0,56.0,35.0
2020-02-05,4.3,0.0,62.0,36.0
2020-02-06,3.1,0.0,68.0,40.0
2020-02-07,3.6,0.0,68.0,40.0
2020-02-08,4.7,0.0,60.0,46.0
2020-02-09,13.2,0.0,63.0,41.0
2020-02-10,7.4,0.0,72.0,47.0
2020-02-11,6.3,0.0,73.0,46.0
2020-02-12,4.9,0.0,70.0,44.0
2020-02-13,6.9,0.0,61.0,44.0
2020-02-14,3.4,0.0,64.0,48.0
2020-02-15,4.7,0.0,66.0,40.0
2020-02-16,5.8,0.0,62.0,43.0
2020-02-17,5.6,0.0,71.0,47.0
2020-02-18,4.5,0.0,69.0,45.0
2020-02-19,3.4,0.0,67.0,39.0
2020-02-20,3.8,0.0,69.0,41.0
2020-02-21,2.0,0.0,67.0,45.0
2020-02-22,8.7,0.0,67.0,49.0
2020-02-23,4.7,0.0,61.0,45.0
2020-02-24,4.9,0.0,70.0,44.0
2020-02-25,5.6,0.0,77.0,43.0
2020-02-26,3.8,0.0,77.0,46.0
2020-02-27,3.4,0.0,79.0,46.0
2020-02-28,5.4,0.0,76.0,49.0
2020-02-29,6.9,0.0,62.0,48.0
2020-03-01,6.7,0.0,60.0,40.0
2020-03-02,10.3,0.0,73.0,43.0
2020-03-03,5.8,0.0,76.0,46.0
2020-03-04,4.5,0.0,78.0,48.0
2020-03-05,6.9,0.0,67.0,48.0
2020-03-06,7.2,0.0,67.0,53.0
2020-03-07,7.2,0.27,58.0,50.0
2020-03-08,5.4,0.0,60.0,48.0
2020-03-09,3.6,0.0,67.0,45.0
2020-03-10,5.1,0.01,69.0,49.0
2020-03-11,6.9,0.0,73.0,53.0
2020-03-12,4.5,0.0,75.0,49.0
2020-03-13,11.9,0.0,64.0,48.0
2020-03-14,9.4,0.58,59.0,50.0
2020-03-15,7.8,0.5,54.0,45.0
2020-03-16,4.7,0.4,56.0,42.0
2020-03-17,6.0,0.04,58.0,37.0
2020-03-18,4.7,0.02,55.0,42.0
2020-03-19,3.6,0.0,61.0,45.0
2020-03-20,4.5,0.0,65.0,41.0
2020-03-21,3.1,0.0,62.0,45.0
2020-03-22,4.0,0.1,68.0,48.0
2020-03-23,6.3,0.0,58.0,48.0
2020-03-24,6.5,0.03,59.0,46.0
2020-03-25,5.8,0.06,56.0,42.0
2020-03-26,7.2,0.0,59.0,37.0
2020-03-27,5.8,0.0,59.0,38.0
2020-03-28,3.8,0.05,58.0,48.0
2020-03-29,7.4,0.0,64.0,50.0
2020-03-30,4.9,0.0,67.0,52.0
2020-03-31,6.9,0.0,67.0,50.0
2020-04-01,9.2,0.0,63.0,46.0
2020-04-02,7.6,0.0,66.0,42.0
2020-04-03,6.5,0.0,64.0,39.0
2020-04-04,8.5,0.21,63.0,41.0
2020-04-05,7.2,0.77,55.0,46.0
2020-04-06,2.9,0.22,52.0,42.0
2020-04-07,6.5,0.0,64.0,38.0
2020-04-08,6.5,0.0,66.0,49.0
2020-04-09,5.4,0.0,65.0,53.0
2020-04-10,8.9,0.0,66.0,53.0
2020-04-11,6.3,0.0,65.0,53.0
2020-04-12,4.7,0.0,68.0,52.0
2020-04-13,4.9,0.0,71.0,52.0
2020-04-14,5.6,0.0,78.0,47.0
2020-04-15,6.3,0.0,81.0,50.0
2020-04-16,6.0,0.0,67.0,53.0
2020-04-17,6.9,0.0,68.0,55.0
2020-04-18,7.8,0.0,69.0,54.0
2020-04-19,6.7,0.0,69.0,47.0
2020-04-20,8.7,0.0,65.0,54.0
2020-04-21,7.6,0.0,70.0,52.0
2020-04-22,7.8,0.0,76.0,48.0
2020-04-23,8.1,0.0,78.0,55.0
2020-04-24,6.7,0.0,84.0,54.0
2020-04-25,6.3,0.0,85.0,54.0
2020-04-26,7.6,0.0,76.0,52.0
2020-04-27,7.6,0.0,77.0,51.0
2020-04-28,6.7,0.0,84.0,56.0
2020-04-29,7.8,0.0,71.0,54.0
2020-04-30,7.8,0.0,76.0,52.0
2020-05-01,8.7,0.0,75.0,50.0
2020-05-02,6.9,0.0,74.0,55.0
2020-05-03,8.7,0.0,71.0,52.0
2020-05-04,6.7,0.0,80.0,45.0
2020-05-05,8.5,0.0,76.0,46.0
2020-05-06,8.1,0.0,81.0,51.0
2020-05-07,5.8,0.0,87.0,51.0
2020-05-08,5.1,0.0,91.0,55.0
2020-05-09,6.7,0.0,76.0,55.0
2020-05-10,8.7,0.0,73.0,54.0
2020-05-11,13.0,0.0,75.0,53.0
2020-05-12,9.4,0.04,69.0,55.0
2020-05-13,5.6,0.0,70.0,49.0
2020-05-14,6.5,0.0,74.0,53.0
2020-05-15,10.1,0.0,74.0,57.0
2020-05-16,7.4,0.0,77.0,55.0
2020-05-17,12.1,0.03,75.0,60.0
2020-05-18,8.7,0.06,71.0,54.0
2020-05-19,9.2,0.0,71.0,50.0
2020-05-20,8.3,0.0,72.0,55.0
2020-05-21,7.8,0.0,79.0,51.0
2020-05-22,6.7,0.0,74.0,54.0
2020-05-23,7.6,0.0,83.0,51.0
2020-05-24,5.8,0.0,89.0,53.0
2020-05-25,5.8,0.0,95.0,62.0
2020-05-26,6.5,0.0,97.0,63.0
2020-05-27,6.9,0.0,94.0,62.0
2020-05-28,6.9,0.0,83.0,58.0
2020-05-29,12.5,0.0,80.0,58.0
2020-05-30,11.0,0.0,75.0,59.0
2020-05-31,6.0,0.0,72.0,55.0
2020-06-01,6.9,0.0,79.0,60.0
2020-06-02,6.7,0.0,92.0,60.0
2020-06-03,6.9,0.0,97.0,64.0
2020-06-04,7.2,0.0,92.0,61.0
2020-06-05,12.5,0.0,73.0,57.0
2020-06-06,10.3,0.0,74.0,56.0
2020-06-07,14.3,0.0,70.0,54.0
2020-06-08,9.2,0.0,80.0,52.0
2020-06-09,7.4,0.0,90.0,54.0
2020-06-10,7.4,0.0,88.0,59.0
2020-06-11,8.1,0.0,86.0,58.0
2020-06-12,10.7,0.0,72.0,57.0
2020-06-13,9.6,0.0,73.0,55.0
2020-06-14,8.1,0.0,78.0,59.0
2020-06-15,8.9,0.0,78.0,59.0
2020-06-16,10.1,0.0,75.0,57.0
2020-06-17,7.4,0.0,87.0,55.0
2020-06-18,6.9,0.0,93.0,59.0
2020-06-19,8.1,0.0,84.0,58.0
2020-06-20,7.6,0.0,80.0,56.0
2020-06-21,8.1,0.0,82.0,58.0
2020-06-22,7.8,0.0,87.0,57.0
2020-06-23,8.5,0.0,86.0,58.0
2020-06-24,7.4,0.0,85.0,59.0
2020-06-25,8.7,0.0,84.0,58.0
2020-06-26,8.3,0.0,83.0,59.0
2020-06-27,7.4,0.0,86.0,60.0
2020-06-28,11.2,0.0,79.0,57.0
2020-06-29,9.6,0.0,83.0,55.0
2020-06-30,8.5,0.0,89.0,58.0
2020-07-01,10.3,0.0,83.0,55.0
2020-07-02,11.9,0.0,77.0,55.0
2020-07-03,8.5,0.0,78.0,55.0
2020-07-04,6.5,0.0,87.0,56.0
2020-07-05,6.9,0.0,86.0,59.0
2020-07-06,8.1,0.0,79.0,55.0
2020-07-07,7.2,0.0,82.0,54.0
2020-07-08,6.7,0.0,84.0,57.0
2020-07-09,6.9,0.0,87.0,56.0
2020-07-10,6.3,0.0,86.0,59.0
2020-07-11,6.0,0.0,91.0,59.0
2020-07-12,6.7,0.0,90.0,60.0
2020-07-13,8.1,0.0,79.0,58.0
2020-07-14,11.9,0.0,83.0,57.0
2020-07-15,8.9,0.0,81.0,58.0
2020-07-16,7.8,0.0,77.0,58.0
2020-07-17,6.9,0.0,82.0,58.0
2020-07-18,8.1,0.0,81.0,58.0
2020-07-19,6.9,0.0,78.0,60.0
2020-07-20,6.9,0.0,77.0,60.0
2020-07-21,6.9,0.0,79.0,59.0
2020-07-22,9.2,0.0,83.0,58.0
2020-07-23,8.3,0.0,81.0,59.0
2020-07-24,8.3,0.0,78.0,57.0
2020-07-25,8.3,0.0,83.0,57.0
2020-07-26,7.6,0.0,80.0,58.0
2020-07-27,6.7,0.0,80.0,59.0
2020-07-28,6.3,0.0,79.0,60.0
2020-07-29,7.2,0.0,78.0,60.0
2020-07-30,6.9,0.0,78.0,60.0
2020-07-31,7.2,0.0,78.0,60.0
2020-08-01,6.5,0.0,80.0,56.0
2020-08-02,6.0,0.0,81.0,59.0
2020-08-03,6.7,0.0,88.0,61.0
2020-08-04,8.5,0.0,81.0,59.0
2020-08-05,6.9,0.0,73.0,61.0
2020-08-06,9.2,0.0,82.0,62.0
2020-08-07,8.1,0.0,85.0,59.0
2020-08-08,7.2,0.0,85.0,59.0
2020-08-09,5.8,0.0,88.0,60.0
2020-08-10,6.3,0.0,82.0,60.0
2020-08-11,6.9,0.0,79.0,58.0
2020-08-12,5.1,0.0,83.0,62.0
2020-08-13,5.1,0.0,95.0,61.0
2020-08-14,5.8,0.0,103.0,73.0
2020-08-15,6.9,0.0,98.0,72.0
2020-08-16,8.1,0.01,100.0,73.0
2020-08-17,5.8,0.0,96.0,71.0
2020-08-18,5.6,0.0,97.0,70.0
2020-08-19,7.4,0.0,91.0,68.0
2020-08-20,9.2,0.0,85.0,60.0
2020-08-21,6.5,0.0,89.0,61.0
2020-08-22,5.4,0.0,90.0,64.0
2020-08-23,5.8,0.0,86.0,65.0
2020-08-24,6.3,0.0,86.0,66.0
2020-08-25,7.4,0.0,79.0,63.0
2020-08-26,7.2,0.0,75.0,58.0
2020-08-27,5.4,0.0,78.0,59.0
2020-08-28,5.4,0.0,78.0,56.0
2020-08-29,5.8,0.0,78.0,55.0
2020-08-30,5.8,0.0,78.0,55.0
